id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc
heavenshell@py-doq__75acafb9__jinja2__mako,heavenshell/py-doq,75acafb9,jinja2,mako,heavenshell@py-doq__75acafb9,jinja2__mako,92,56,True,44,0.7857142857142857,-1,-1,False,-1,0.7857142857142857,-1,-1.0,False,-1,0.7857142857142857,-1,-1.0,0.7857142857142857,llmmig,,-1,-1,-1,-1,40,0
hxlstandard@libhxl-python__5d18d9f3__urllib3__requests,hxlstandard/libhxl-python,5d18d9f3,urllib3,requests,hxlstandard@libhxl-python__5d18d9f3,urllib3__requests,434,427,True,408,0.955503512880562,-1,-1,False,-1,0.955503512880562,-1,-1.0,False,-1,0.955503512880562,-1,-1.0,0.955503512880562,llmmig,,-1,-1,-1,-1,3,0
apple@app-store-server-library-python__1202058d__httpx__requests,apple/app-store-server-library-python,1202058d,httpx,requests,apple@app-store-server-library-python__1202058d,httpx__requests,73,73,True,70,0.958904109589041,-1,-1,False,-1,0.958904109589041,-1,-1.0,False,-1,0.958904109589041,-1,-1.0,0.958904109589041,llmmig,,-1,-1,-1,-1,114,0
stefanschinkel@gantt__28be0938__matplotlib__seaborn,stefanschinkel/gantt,28be0938,matplotlib,seaborn,stefanschinkel@gantt__28be0938,matplotlib__seaborn,8,8,True,8,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,26,0
bheinzerling@bpemb__a75008c1__requests__httpx,bheinzerling/bpemb,a75008c1,requests,httpx,bheinzerling@bpemb__a75008c1,requests__httpx,20,20,True,18,0.9,-1,-1,False,-1,0.9,-1,-1.0,False,-1,0.9,-1,-1.0,0.9,llmmig,,-1,-1,-1,-1,6,0
datamade@census__dd8b5b5e__requests__httpx,datamade/census,dd8b5b5e,requests,httpx,datamade@census__dd8b5b5e,requests__httpx,17,17,True,17,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,9,0
funilrys@pyfunceble__a2756c4f__python-dotenv__dynaconf,funilrys/pyfunceble,a2756c4f,python-dotenv,dynaconf,funilrys@pyfunceble__a2756c4f,python-dotenv__dynaconf,903,903,True,900,0.9966777408637874,-1,-1,False,-1,0.9966777408637874,-1,-1.0,False,-1,0.9966777408637874,-1,-1.0,0.9966777408637874,llmmig,,-1,-1,-1,-1,36,0
kura@yarg__6378a9f4__requests__treq,kura/yarg,6378a9f4,requests,treq,kura@yarg__6378a9f4,requests__treq,58,58,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,17,0
martin-majlis@wikipedia-api__a58db566__requests__requests_futures,martin-majlis/wikipedia-api,a58db566,requests,requests_futures,martin-majlis@wikipedia-api__a58db566,requests__requests_futures,66,66,True,66,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
martin-majlis@wikipedia-api__a58db566__requests__urllib3,martin-majlis/wikipedia-api,a58db566,requests,urllib3,martin-majlis@wikipedia-api__a58db566,requests__urllib3,66,66,True,63,0.9545454545454546,-1,-1,False,-1,0.9545454545454546,-1,-1.0,False,-1,0.9545454545454546,-1,-1.0,0.9545454545454546,llmmig,,-1,-1,-1,-1,14,0
pklauke@pycamunda__fdab7274__requests__requests_futures,pklauke/pycamunda,fdab7274,requests,requests_futures,pklauke@pycamunda__fdab7274,requests__requests_futures,999,999,True,834,0.8348348348348348,-1,-1,False,-1,0.8348348348348348,-1,-1.0,False,-1,0.8348348348348348,-1,-1.0,0.8348348348348348,llmmig,,-1,-1,-1,-1,89,0
junah201@atcoder-readme-stats__c41ed032__requests__aiohttp,junah201/atcoder-readme-stats,c41ed032,requests,aiohttp,junah201@atcoder-readme-stats__c41ed032,requests__aiohttp,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,32,0
microsoft@knack__b1164b57__pygments__rich,microsoft/knack,b1164b57,pygments,rich,microsoft@knack__b1164b57,pygments__rich,240,240,True,240,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,13,0
julian@venvs__71ef4365__tqdm__progressbar2,julian/venvs,71ef4365,tqdm,progressbar2,julian@venvs__71ef4365,tqdm__progressbar2,83,82,True,75,0.9146341463414634,-1,-1,False,-1,0.9146341463414634,-1,-1.0,False,-1,0.9146341463414634,-1,-1.0,0.9146341463414634,llmmig,,-1,-1,-1,-1,13,0
texzk@hexrec__a3553b56__click__typer,texzk/hexrec,a3553b56,click,typer,texzk@hexrec__a3553b56,click__typer,1354,1107,True,1089,0.983739837398374,-1,-1,True,1089,0.983739837398374,0,0.0,False,-1,0.983739837398374,-1,-1.0,0.983739837398374,llmmig,,-1,-1,-1,-1,985,0
miguelgrinberg@microblog-api__e250d711__requests__aiohttp,miguelgrinberg/microblog-api,e250d711,requests,aiohttp,miguelgrinberg@microblog-api__e250d711,requests__aiohttp,44,44,True,33,0.75,-1,-1,False,-1,0.75,-1,-1.0,True,33,0.75,0,0.0,0.75,llmmig,,-1,-1,-1,-1,77,0
georg-un@kneebow__e48f3aac__matplotlib__plotly,georg-un/kneebow,e48f3aac,matplotlib,plotly,georg-un@kneebow__e48f3aac,matplotlib__plotly,8,8,True,8,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,24,0
12932@cf-speedtest__78d9ee1d__requests__aiohttp,12932/cf-speedtest,78d9ee1d,requests,aiohttp,12932@cf-speedtest__78d9ee1d,requests__aiohttp,51,46,True,32,0.6956521739130435,-1,-1,True,32,0.6956521739130435,0,0.0,True,35,0.7608695652173914,3,0.09375,0.7608695652173914,async_transform,,-1,-1,-1,-1,324,0
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__pycurl,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,pycurl,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__pycurl,43,43,True,24,0.5581395348837209,-1,-1,True,24,0.5581395348837209,0,0.0,False,-1,0.5581395348837209,-1,-1.0,0.5581395348837209,llmmig,,-1,-1,-1,-1,104,0
miguelgrinberg@microblog-api__e250d711__requests__pycurl,miguelgrinberg/microblog-api,e250d711,requests,pycurl,miguelgrinberg@microblog-api__e250d711,requests__pycurl,44,44,True,43,0.9772727272727273,-1,-1,False,-1,0.9772727272727273,-1,-1.0,False,-1,0.9772727272727273,-1,-1.0,0.9772727272727273,llmmig,,-1,-1,-1,-1,51,0
paytmmoney@pypmclient__8f966de0__httpx__requests,paytmmoney/pypmclient,8f966de0,httpx,requests,paytmmoney@pypmclient__8f966de0,httpx__requests,116,89,True,89,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,16,0
pklauke@pycamunda__fdab7274__requests__aiohttp,pklauke/pycamunda,fdab7274,requests,aiohttp,pklauke@pycamunda__fdab7274,requests__aiohttp,999,999,True,397,0.3973973973973974,-1,-1,True,397,0.3973973973973974,0,0.0,True,341,0.3973973973973974,-56,-0.14105793450881612,0.3973973973973974,llmmig,,-1,-1,-1,-1,55,0
cmccomb@trussme__0c7316cf__matplotlib__altair,cmccomb/trussme,0c7316cf,matplotlib,altair,cmccomb@trussme__0c7316cf,matplotlib__altair,9,9,True,9,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,149,0
danajomar@pyale__d6afae67__matplotlib__altair,danajomar/pyale,d6afae67,matplotlib,altair,danajomar@pyale__d6afae67,matplotlib__altair,41,40,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,185,0
filestack@filestack-python__0e44e337__requests__treq,filestack/filestack-python,0e44e337,requests,treq,filestack@filestack-python__0e44e337,requests__treq,107,107,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,81,0
green-api@whatsapp-api-client-python__82b8d509__requests__urllib3,green-api/whatsapp-api-client-python,82b8d509,requests,urllib3,green-api@whatsapp-api-client-python__82b8d509,requests__urllib3,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,45,0
trellis-ldp@py-ldnlib__83703c26__requests__treq,trellis-ldp/py-ldnlib,83703c26,requests,treq,trellis-ldp@py-ldnlib__83703c26,requests__treq,13,13,True,1,0.07692307692307693,-1,-1,False,-1,0.07692307692307693,-1,-1.0,False,-1,0.07692307692307693,-1,-1.0,0.07692307692307693,llmmig,,-1,-1,-1,-1,39,0
aio-libs@aiosmtpd__3615f5ef__attrs__cattrs,aio-libs/aiosmtpd,3615f5ef,attrs,cattrs,aio-libs@aiosmtpd__3615f5ef,attrs__cattrs,566,562,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,20,0
coguardio@coguard-cli__48207839__requests__requests_futures,coguardio/coguard-cli,48207839,requests,requests_futures,coguardio@coguard-cli__48207839,requests__requests_futures,379,374,True,347,0.9278074866310161,-1,-1,False,-1,0.9278074866310161,-1,-1.0,False,-1,0.9278074866310161,-1,-1.0,0.9278074866310161,llmmig,,-1,-1,-1,-1,111,0
gugarosa@opytimizer__e050d12f__matplotlib__seaborn,gugarosa/opytimizer,e050d12f,matplotlib,seaborn,gugarosa@opytimizer__e050d12f,matplotlib__seaborn,662,634,True,634,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,22,0
12932@cf-speedtest__78d9ee1d__requests__requests_futures,12932/cf-speedtest,78d9ee1d,requests,requests_futures,12932@cf-speedtest__78d9ee1d,requests__requests_futures,51,46,True,44,0.9565217391304348,-1,-1,False,-1,0.9565217391304348,-1,-1.0,False,-1,0.9565217391304348,-1,-1.0,0.9565217391304348,llmmig,,-1,-1,-1,-1,66,0
sindrel@nrk-pod-feeds__69b3cf40__requests__treq,sindrel/nrk-pod-feeds,69b3cf40,requests,treq,sindrel@nrk-pod-feeds__69b3cf40,requests__treq,14,11,True,3,0.2727272727272727,-1,-1,False,-1,0.2727272727272727,-1,-1.0,False,-1,0.2727272727272727,-1,-1.0,0.2727272727272727,llmmig,,-1,-1,-1,-1,22,0
xchwarze@samsung-tv-ws-api__243b6952__requests__aiohttp,xchwarze/samsung-tv-ws-api,243b6952,requests,aiohttp,xchwarze@samsung-tv-ws-api__243b6952,requests__aiohttp,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,59,0
david96182@ninjemail__2a52a8cc__requests__httpx,david96182/ninjemail,2a52a8cc,requests,httpx,david96182@ninjemail__2a52a8cc,requests__httpx,85,85,True,78,0.9176470588235294,-1,-1,False,-1,0.9176470588235294,-1,-1.0,False,-1,0.9176470588235294,-1,-1.0,0.9176470588235294,llmmig,,-1,-1,-1,-1,74,0
janushendersonassetallocation@loman__94813f8a__matplotlib__plotly,janushendersonassetallocation/loman,94813f8a,matplotlib,plotly,janushendersonassetallocation@loman__94813f8a,matplotlib__plotly,117,117,True,117,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,9,0
france-travail@words_n_fun__3bf4b159__tqdm__alive-progress,france-travail/words_n_fun,3bf4b159,tqdm,alive-progress,france-travail@words_n_fun__3bf4b159,tqdm__alive-progress,69,64,True,59,0.921875,-1,-1,False,-1,0.921875,-1,-1.0,False,-1,0.921875,-1,-1.0,0.921875,llmmig,,-1,-1,-1,-1,106,0
trellis-ldp@py-ldnlib__83703c26__requests__httpx,trellis-ldp/py-ldnlib,83703c26,requests,httpx,trellis-ldp@py-ldnlib__83703c26,requests__httpx,13,13,True,1,0.07692307692307693,-1,-1,False,-1,0.07692307692307693,-1,-1.0,False,-1,0.07692307692307693,-1,-1.0,0.07692307692307693,llmmig,,-1,-1,-1,-1,20,0
joeyagreco@sleeper__f5beb770__requests__aiohttp,joeyagreco/sleeper,f5beb770,requests,aiohttp,joeyagreco@sleeper__f5beb770,requests__aiohttp,49,47,True,7,0.14893617021276595,-1,-1,False,-1,0.14893617021276595,-1,-1.0,True,49,1.0,42,6.0,1.0,async_transform,,-1,-1,-1,-1,318,0
junah201@atcoder-readme-stats__c41ed032__requests__treq,junah201/atcoder-readme-stats,c41ed032,requests,treq,junah201@atcoder-readme-stats__c41ed032,requests__treq,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,4,0
raphaelauv@fastapi-aiohttp-example__99c2d449__fastapi__sanic,raphaelauv/fastapi-aiohttp-example,99c2d449,fastapi,sanic,raphaelauv@fastapi-aiohttp-example__99c2d449,fastapi__sanic,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,71,0
ozgurkara@fastapi-pydiator__7d70a90a__python-dotenv__dynaconf,ozgurkara/fastapi-pydiator,7d70a90a,python-dotenv,dynaconf,ozgurkara@fastapi-pydiator__7d70a90a,python-dotenv__dynaconf,37,37,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,23,0
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__httpx,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,httpx,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__httpx,43,43,True,24,0.5581395348837209,-1,-1,True,24,0.5581395348837209,0,0.0,False,-1,0.5581395348837209,-1,-1.0,0.5581395348837209,llmmig,,-1,-1,-1,-1,94,0
avinassh@haxor__8c0cb6be__requests__treq,avinassh/haxor,8c0cb6be,requests,treq,avinassh@haxor__8c0cb6be,requests__treq,31,11,True,3,0.2727272727272727,-1,-1,False,-1,0.2727272727272727,-1,-1.0,False,-1,0.2727272727272727,-1,-1.0,0.2727272727272727,llmmig,,-1,-1,-1,-1,49,0
sann05@python-currencycom__d790bd00__requests__pycurl,sann05/python-currencycom,d790bd00,requests,pycurl,sann05@python-currencycom__d790bd00,requests__pycurl,47,43,True,25,0.5813953488372093,-1,-1,False,-1,0.5813953488372093,-1,-1.0,False,-1,0.5813953488372093,-1,-1.0,0.5813953488372093,llmmig,,-1,-1,-1,-1,72,0
dwave-examples@3d-bin-packing__abb0ebd3__tabulate__rich,dwave-examples/3d-bin-packing,abb0ebd3,tabulate,rich,dwave-examples@3d-bin-packing__abb0ebd3,tabulate__rich,18,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,56,0
stephenhillier@starlette_exporter__05b9e18c__httpx__requests,stephenhillier/starlette_exporter,05b9e18c,httpx,requests,stephenhillier@starlette_exporter__05b9e18c,httpx__requests,54,54,True,54,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,0,0
ornl@tx2__ce713605__matplotlib__seaborn,ornl/tx2,ce713605,matplotlib,seaborn,ornl@tx2__ce713605,matplotlib__seaborn,27,27,True,19,0.7037037037037037,-1,-1,True,19,0.7037037037037037,0,0.0,False,-1,0.7037037037037037,-1,-1.0,0.7037037037037037,llmmig,,-1,-1,-1,-1,9,0
hwonyo@naver_talk_sdk__bf64ca59__requests__treq,hwonyo/naver_talk_sdk,bf64ca59,requests,treq,hwonyo@naver_talk_sdk__bf64ca59,requests__treq,60,60,True,39,0.65,-1,-1,False,-1,0.65,-1,-1.0,False,-1,0.65,-1,-1.0,0.65,llmmig,,-1,-1,-1,-1,13,0
julian@venvs__71ef4365__click__plac,julian/venvs,71ef4365,click,plac,julian@venvs__71ef4365,click__plac,83,82,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,311,0
duo-labs@py_webauthn__42537f58__cryptography__pycryptodome,duo-labs/py_webauthn,42537f58,cryptography,pycryptodome,duo-labs@py_webauthn__42537f58,cryptography__pycryptodome,174,174,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,420,0
apple@app-store-server-library-python__1202058d__cryptography__pycryptodome,apple/app-store-server-library-python,1202058d,cryptography,pycryptodome,apple@app-store-server-library-python__1202058d,cryptography__pycryptodome,73,73,True,21,0.2876712328767123,-1,-1,False,-1,0.2876712328767123,-1,-1.0,False,-1,0.2876712328767123,-1,-1.0,0.2876712328767123,llmmig,,-1,-1,-1,-1,83,0
opendilab@di-toolkit__8d728a42__matplotlib__altair,opendilab/di-toolkit,8d728a42,matplotlib,altair,opendilab@di-toolkit__8d728a42,matplotlib__altair,55,53,True,53,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,68,0
giuliorossetti@ash__1106b609__matplotlib__altair,giuliorossetti/ash,1106b609,matplotlib,altair,giuliorossetti@ash__1106b609,matplotlib__altair,80,77,True,70,0.9090909090909091,-1,-1,True,70,0.9090909090909091,0,0.0,False,-1,0.9090909090909091,-1,-1.0,0.9090909090909091,llmmig,,-1,-1,-1,-1,82,0
resend@resend-python__b468d4d5__requests__requests_futures,resend/resend-python,b468d4d5,requests,requests_futures,resend@resend-python__b468d4d5,requests__requests_futures,57,57,True,7,0.12280701754385964,-1,-1,False,-1,0.12280701754385964,-1,-1.0,False,-1,0.12280701754385964,-1,-1.0,0.12280701754385964,llmmig,,-1,-1,-1,-1,14,0
vianneymi@monggregate__3bb0933e__python-dotenv__dynaconf,vianneymi/monggregate,3bb0933e,python-dotenv,dynaconf,vianneymi@monggregate__3bb0933e,python-dotenv__dynaconf,124,121,True,121,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,26,0
apple@app-store-server-library-python__1202058d__httpx__urllib3,apple/app-store-server-library-python,1202058d,httpx,urllib3,apple@app-store-server-library-python__1202058d,httpx__urllib3,73,73,True,39,0.5342465753424658,-1,-1,False,-1,0.5342465753424658,-1,-1.0,False,-1,0.5342465753424658,-1,-1.0,0.5342465753424658,llmmig,,-1,-1,-1,-1,55,0
cmccomb@trussme__0c7316cf__matplotlib__seaborn,cmccomb/trussme,0c7316cf,matplotlib,seaborn,cmccomb@trussme__0c7316cf,matplotlib__seaborn,9,9,True,2,0.2222222222222222,-1,-1,False,-1,0.2222222222222222,-1,-1.0,False,-1,0.2222222222222222,-1,-1.0,0.2222222222222222,llmmig,,-1,-1,-1,-1,21,0
metlife@ocspchecker__c9db90c5__cryptography__pycryptodome,metlife/ocspchecker,c9db90c5,cryptography,pycryptodome,metlife@ocspchecker__c9db90c5,cryptography__pycryptodome,41,35,True,14,0.4,-1,-1,False,-1,0.4,-1,-1.0,False,-1,0.4,-1,-1.0,0.4,llmmig,,-1,-1,-1,-1,69,0
seamile@jsonfmt__c6f6d17f__toml__tomli,seamile/jsonfmt,c6f6d17f,toml,tomli,seamile@jsonfmt__c6f6d17f,toml__tomli,50,50,True,46,0.92,-1,-1,False,-1,0.92,-1,-1.0,False,-1,0.92,-1,-1.0,0.92,llmmig,,-1,-1,-1,-1,6,0
ornl@tx2__ce713605__matplotlib__altair,ornl/tx2,ce713605,matplotlib,altair,ornl@tx2__ce713605,matplotlib__altair,27,27,True,24,0.8888888888888888,-1,-1,True,20,0.8888888888888888,-4,-0.16666666666666666,False,-1,0.8888888888888888,-1,-1.0,0.8888888888888888,llmmig,,-1,-1,-1,-1,405,0
affjljoo3581@gpt2__7b159669__tqdm__progressbar2,affjljoo3581/gpt2,7b159669,tqdm,progressbar2,affjljoo3581@gpt2__7b159669,tqdm__progressbar2,35,35,True,35,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,18,0
dell@python-powerflex__d590af9d__requests__requests_futures,dell/python-powerflex,d590af9d,requests,requests_futures,dell@python-powerflex__d590af9d,requests__requests_futures,326,326,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,1112,0
octodns@octodns-ddns__d152390d__requests__httpx,octodns/octodns-ddns,d152390d,requests,httpx,octodns@octodns-ddns__d152390d,requests__httpx,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,26,0
haidra-org@ai-horde-styles__1221207a__requests__treq,haidra-org/ai-horde-styles,1221207a,requests,treq,haidra-org@ai-horde-styles__1221207a,requests__treq,3,2,True,1,0.5,-1,-1,False,-1,0.5,-1,-1.0,False,-1,0.5,-1,-1.0,0.5,llmmig,,-1,-1,-1,-1,4,0
skyme5@snapchat-dl__9b382d01__requests__httpx,skyme5/snapchat-dl,9b382d01,requests,httpx,skyme5@snapchat-dl__9b382d01,requests__httpx,14,12,True,10,0.8333333333333334,-1,-1,False,-1,0.8333333333333334,-1,-1.0,False,-1,0.8333333333333334,-1,-1.0,0.8333333333333334,llmmig,,-1,-1,-1,-1,27,0
pklauke@pycamunda__fdab7274__requests__httpx,pklauke/pycamunda,fdab7274,requests,httpx,pklauke@pycamunda__fdab7274,requests__httpx,999,999,True,503,0.5035035035035035,-1,-1,False,-1,0.5035035035035035,-1,-1.0,False,-1,0.5035035035035035,-1,-1.0,0.5035035035035035,llmmig,,-1,-1,-1,-1,48,0
andreroggeri@pynubank__3a35d906__requests__pycurl,andreroggeri/pynubank,3a35d906,requests,pycurl,andreroggeri@pynubank__3a35d906,requests__pycurl,328,327,True,68,0.20795107033639143,-1,-1,False,-1,0.20795107033639143,-1,-1.0,False,-1,0.20795107033639143,-1,-1.0,0.20795107033639143,llmmig,,-1,-1,-1,-1,305,0
gillesvink@nukedockerbuild__69afa626__requests__httpx,gillesvink/nukedockerbuild,69afa626,requests,httpx,gillesvink@nukedockerbuild__69afa626,requests__httpx,58,58,True,58,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,12,0
kura@yarg__6378a9f4__requests__httpx,kura/yarg,6378a9f4,requests,httpx,kura@yarg__6378a9f4,requests__httpx,58,58,True,47,0.8103448275862069,-1,-1,False,-1,0.8103448275862069,-1,-1.0,False,-1,0.8103448275862069,-1,-1.0,0.8103448275862069,llmmig,,-1,-1,-1,-1,22,0
pagerduty@pdpyras__a4b14c5c__requests__urllib3,pagerduty/pdpyras,a4b14c5c,requests,urllib3,pagerduty@pdpyras__a4b14c5c,requests__urllib3,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,294,0
digitaltrustcenter@sectxt__0f06db1f__requests__treq,digitaltrustcenter/sectxt,0f06db1f,requests,treq,digitaltrustcenter@sectxt__0f06db1f,requests__treq,31,30,True,26,0.8666666666666667,-1,-1,False,-1,0.8666666666666667,-1,-1.0,False,-1,0.8666666666666667,-1,-1.0,0.8666666666666667,llmmig,,-1,-1,-1,-1,23,0
apple@app-store-server-library-python__1202058d__requests__pycurl,apple/app-store-server-library-python,1202058d,requests,pycurl,apple@app-store-server-library-python__1202058d,requests__pycurl,73,73,True,55,0.7534246575342466,-1,-1,False,-1,0.7534246575342466,-1,-1.0,False,-1,0.7534246575342466,-1,-1.0,0.7534246575342466,llmmig,,-1,-1,-1,-1,75,0
stephenhillier@starlette_exporter__05b9e18c__httpx__aiohttp,stephenhillier/starlette_exporter,05b9e18c,httpx,aiohttp,stephenhillier@starlette_exporter__05b9e18c,httpx__aiohttp,54,54,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,1,0.018518518518518517,1,1.0,0.018518518518518517,async_transform,,-1,-1,-1,-1,860,0
ankane@mapkick.py__7d625d80__flask__bottle,ankane/mapkick.py,7d625d80,flask,bottle,ankane@mapkick.py__7d625d80,flask__bottle,38,38,True,35,0.9210526315789473,-1,-1,False,-1,0.9210526315789473,-1,-1.0,False,-1,0.9210526315789473,-1,-1.0,0.9210526315789473,llmmig,,-1,-1,-1,-1,12,0
goranvrbaski@python-namesilo__4c867e65__requests__requests_futures,goranvrbaski/python-namesilo,4c867e65,requests,requests_futures,goranvrbaski@python-namesilo__4c867e65,requests__requests_futures,32,32,True,30,0.9375,-1,-1,False,-1,0.9375,-1,-1.0,False,-1,0.9375,-1,-1.0,0.9375,llmmig,,-1,-1,-1,-1,6,0
medialab@casanova__38b9a281__urllib3__aiohttp,medialab/casanova,38b9a281,urllib3,aiohttp,medialab@casanova__38b9a281,urllib3__aiohttp,131,131,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,35,0
janushendersonassetallocation@loman__94813f8a__matplotlib__seaborn,janushendersonassetallocation/loman,94813f8a,matplotlib,seaborn,janushendersonassetallocation@loman__94813f8a,matplotlib__seaborn,117,117,True,117,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,12,0
sann05@python-currencycom__d790bd00__requests__httpx,sann05/python-currencycom,d790bd00,requests,httpx,sann05@python-currencycom__d790bd00,requests__httpx,47,43,True,25,0.5813953488372093,-1,-1,True,25,0.5813953488372093,0,0.0,False,-1,0.5813953488372093,-1,-1.0,0.5813953488372093,llmmig,,-1,-1,-1,-1,37,0
avinassh@haxor__8c0cb6be__requests__aiohttp,avinassh/haxor,8c0cb6be,requests,aiohttp,avinassh@haxor__8c0cb6be,requests__aiohttp,31,11,True,6,0.36363636363636365,-1,-1,True,1,0.36363636363636365,-5,-0.8333333333333334,True,1,0.36363636363636365,-5,-0.8333333333333334,0.36363636363636365,llmmig,,-1,-1,-1,-1,55,0
git-shogg@finsec__e64e34a9__beautifulsoup4__pyquery,git-shogg/finsec,e64e34a9,beautifulsoup4,pyquery,git-shogg@finsec__e64e34a9,beautifulsoup4__pyquery,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1,-1,-1,46,0
glassonion1@anonypy__2a172285__matplotlib__plotly,glassonion1/anonypy,2a172285,matplotlib,plotly,glassonion1@anonypy__2a172285,matplotlib__plotly,10,10,True,10,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,3,0
