id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc,dev_effort_saving
andreroggeri@pynubank__3a35d906__requests__requests_futures,andreroggeri/pynubank,3a35d906,requests,requests_futures,andreroggeri@pynubank__3a35d906,requests__requests_futures,328,316,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,71,0,
arvatoaws-labs@k8soptimizer__212a7278__requests__requests_futures,arvatoaws-labs/k8soptimizer,212a7278,requests,requests_futures,arvatoaws-labs@k8soptimizer__212a7278,requests__requests_futures,47,47,True,47,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,1911,0,
skyme5@snapchat-dl__9b382d01__requests__pycurl,skyme5/snapchat-dl,9b382d01,requests,pycurl,skyme5@snapchat-dl__9b382d01,requests__pycurl,14,14,True,11,0.7857142857142857,-1,-1,False,-1,0.7857142857142857,-1,-1.0,False,-1,0.7857142857142857,-1,-1.0,0.7857142857142857,llmmig,,-1,-1.0,-1,-1.0,84,0,
heavenshell@py-doq__75acafb9__jinja2__mako,heavenshell/py-doq,75acafb9,jinja2,mako,heavenshell@py-doq__75acafb9,jinja2__mako,92,92,True,69,0.75,-1,-1,False,-1,0.75,-1,-1.0,False,-1,0.75,-1,-1.0,0.75,llmmig,,-1,-1.0,-1,-1.0,120,0,
hxlstandard@libhxl-python__5d18d9f3__urllib3__requests,hxlstandard/libhxl-python,5d18d9f3,urllib3,requests,hxlstandard@libhxl-python__5d18d9f3,urllib3__requests,434,403,True,0,0.0,-1,-1,True,399,0.9900744416873449,399,1.0,False,-1,0.9900744416873449,-1,-1.0,0.9900744416873449,merge_skipped,,-1,-1.0,-1,-1.0,2,0,
apple@app-store-server-library-python__1202058d__httpx__requests,apple/app-store-server-library-python,1202058d,httpx,requests,apple@app-store-server-library-python__1202058d,httpx__requests,73,73,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,73,1.0,73,1.0,21,11,0.65625
stefanschinkel@gantt__28be0938__matplotlib__seaborn,stefanschinkel/gantt,28be0938,matplotlib,seaborn,stefanschinkel@gantt__28be0938,matplotlib__seaborn,8,8,True,8,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,57,0,
bheinzerling@bpemb__a75008c1__requests__httpx,bheinzerling/bpemb,a75008c1,requests,httpx,bheinzerling@bpemb__a75008c1,requests__httpx,20,19,True,18,0.9473684210526315,-1,-1,False,-1,0.9473684210526315,-1,-1.0,False,-1,0.9473684210526315,-1,-1.0,0.9473684210526315,llmmig,True,19,1.0,1,0.05555555555555555,8,34,0.19047619047619047
datamade@census__dd8b5b5e__requests__httpx,datamade/census,dd8b5b5e,requests,httpx,datamade@census__dd8b5b5e,requests__httpx,17,17,True,17,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
funilrys@pyfunceble__a2756c4f__python-dotenv__dynaconf,funilrys/pyfunceble,a2756c4f,python-dotenv,dynaconf,funilrys@pyfunceble__a2756c4f,python-dotenv__dynaconf,903,903,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,25,0,
kura@yarg__6378a9f4__requests__treq,kura/yarg,6378a9f4,requests,treq,kura@yarg__6378a9f4,requests__treq,58,58,True,50,0.8620689655172413,-1,-1,False,-1,0.8620689655172413,-1,-1.0,True,58,1.0,8,0.16,1.0,async_transform,,-1,-1.0,-1,-1.0,107,0,
martin-majlis@wikipedia-api__a58db566__requests__requests_futures,martin-majlis/wikipedia-api,a58db566,requests,requests_futures,martin-majlis@wikipedia-api__a58db566,requests__requests_futures,66,66,True,4,0.06060606060606061,-1,-1,True,66,1.0,62,15.5,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,8,0,
martin-majlis@wikipedia-api__a58db566__requests__urllib3,martin-majlis/wikipedia-api,a58db566,requests,urllib3,martin-majlis@wikipedia-api__a58db566,requests__urllib3,66,66,True,4,0.06060606060606061,-1,-1,True,66,1.0,62,15.5,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,51,0,
pklauke@pycamunda__fdab7274__requests__requests_futures,pklauke/pycamunda,fdab7274,requests,requests_futures,pklauke@pycamunda__fdab7274,requests__requests_futures,999,999,True,921,0.9219219219219219,-1,-1,True,989,0.98998998998999,68,0.0738327904451683,False,-1,0.98998998998999,-1,-1.0,0.98998998998999,merge_skipped,,-1,-1.0,-1,-1.0,77,0,
junah201@atcoder-readme-stats__c41ed032__requests__aiohttp,junah201/atcoder-readme-stats,c41ed032,requests,aiohttp,junah201@atcoder-readme-stats__c41ed032,requests__aiohttp,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,31,0,
microsoft@knack__b1164b57__pygments__rich,microsoft/knack,b1164b57,pygments,rich,microsoft@knack__b1164b57,pygments__rich,240,240,True,240,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,12,0,
julian@venvs__71ef4365__tqdm__progressbar2,julian/venvs,71ef4365,tqdm,progressbar2,julian@venvs__71ef4365,tqdm__progressbar2,83,77,True,76,0.987012987012987,-1,-1,False,-1,0.987012987012987,-1,-1.0,False,-1,0.987012987012987,-1,-1.0,0.987012987012987,llmmig,,-1,-1.0,-1,-1.0,46,0,
texzk@hexrec__a3553b56__click__typer,texzk/hexrec,a3553b56,click,typer,texzk@hexrec__a3553b56,click__typer,1354,1353,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,113,0,
bigcommerce@bigcommerce-api-python__599b27e6__requests__aiohttp,bigcommerce/bigcommerce-api-python,599b27e6,requests,aiohttp,bigcommerce@bigcommerce-api-python__599b27e6,requests__aiohttp,38,38,True,0,0.0,-1,-1,True,27,0.7105263157894737,27,1.0,True,0,0.7105263157894737,-27,-1.0,0.7105263157894737,merge_skipped,,-1,-1.0,-1,-1.0,138,0,
miguelgrinberg@microblog-api__e250d711__requests__aiohttp,miguelgrinberg/microblog-api,e250d711,requests,aiohttp,miguelgrinberg@microblog-api__e250d711,requests__aiohttp,44,44,True,43,0.9772727272727273,-1,-1,False,-1,0.9772727272727273,-1,-1.0,True,43,0.9772727272727273,0,0.0,0.9772727272727273,llmmig,,-1,-1.0,-1,-1.0,45,0,
georg-un@kneebow__e48f3aac__matplotlib__plotly,georg-un/kneebow,e48f3aac,matplotlib,plotly,georg-un@kneebow__e48f3aac,matplotlib__plotly,8,8,True,8,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,40,0,
12932@cf-speedtest__78d9ee1d__requests__aiohttp,12932/cf-speedtest,78d9ee1d,requests,aiohttp,12932@cf-speedtest__78d9ee1d,requests__aiohttp,51,49,True,32,0.6530612244897959,-1,-1,True,0,0.6530612244897959,-32,-1.0,True,32,0.6530612244897959,0,0.0,0.6530612244897959,llmmig,,-1,-1.0,-1,-1.0,336,0,
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__pycurl,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,pycurl,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__pycurl,43,43,True,0,0.0,-1,-1,True,30,0.6976744186046512,30,1.0,False,-1,0.6976744186046512,-1,-1.0,0.6976744186046512,merge_skipped,,-1,-1.0,-1,-1.0,133,0,
miguelgrinberg@microblog-api__e250d711__requests__pycurl,miguelgrinberg/microblog-api,e250d711,requests,pycurl,miguelgrinberg@microblog-api__e250d711,requests__pycurl,44,44,True,31,0.7045454545454546,-1,-1,True,43,0.9772727272727273,12,0.3870967741935484,False,-1,0.9772727272727273,-1,-1.0,0.9772727272727273,merge_skipped,,-1,-1.0,-1,-1.0,54,0,
paytmmoney@pypmclient__8f966de0__httpx__requests,paytmmoney/pypmclient,8f966de0,httpx,requests,paytmmoney@pypmclient__8f966de0,httpx__requests,116,116,True,116,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,12,0,
bigcommerce@bigcommerce-api-python__599b27e6__requests__requests_futures,bigcommerce/bigcommerce-api-python,599b27e6,requests,requests_futures,bigcommerce@bigcommerce-api-python__599b27e6,requests__requests_futures,38,38,True,0,0.0,-1,-1,True,30,0.7894736842105263,30,1.0,False,-1,0.7894736842105263,-1,-1.0,0.7894736842105263,merge_skipped,,-1,-1.0,-1,-1.0,7,0,
pklauke@pycamunda__fdab7274__requests__aiohttp,pklauke/pycamunda,fdab7274,requests,aiohttp,pklauke@pycamunda__fdab7274,requests__aiohttp,999,999,True,390,0.39039039039039036,-1,-1,True,0,0.39039039039039036,-390,-1.0,True,330,0.39039039039039036,-60,-0.15384615384615385,0.39039039039039036,llmmig,,-1,-1.0,-1,-1.0,3688,0,
cmccomb@trussme__0c7316cf__matplotlib__altair,cmccomb/trussme,0c7316cf,matplotlib,altair,cmccomb@trussme__0c7316cf,matplotlib__altair,9,9,True,2,0.2222222222222222,-1,-1,True,2,0.2222222222222222,0,0.0,False,-1,0.2222222222222222,-1,-1.0,0.2222222222222222,llmmig,True,9,1.0,7,3.5,133,22,0.8580645161290322
danajomar@pyale__d6afae67__matplotlib__altair,danajomar/pyale,d6afae67,matplotlib,altair,danajomar@pyale__d6afae67,matplotlib__altair,41,41,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,225,0,
miguelgrinberg@microblog-api__e250d711__python-dotenv__environs,miguelgrinberg/microblog-api,e250d711,python-dotenv,environs,miguelgrinberg@microblog-api__e250d711,python-dotenv__environs,44,44,True,44,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,62,0,
filestack@filestack-python__0e44e337__requests__treq,filestack/filestack-python,0e44e337,requests,treq,filestack@filestack-python__0e44e337,requests__treq,107,107,True,65,0.6074766355140186,-1,-1,False,-1,0.6074766355140186,-1,-1.0,True,0,0.6074766355140186,-65,-1.0,0.6074766355140186,llmmig,,-1,-1.0,-1,-1.0,578,0,
green-api@whatsapp-api-client-python__82b8d509__requests__urllib3,green-api/whatsapp-api-client-python,82b8d509,requests,urllib3,green-api@whatsapp-api-client-python__82b8d509,requests__urllib3,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,47,0,
trellis-ldp@py-ldnlib__83703c26__requests__treq,trellis-ldp/py-ldnlib,83703c26,requests,treq,trellis-ldp@py-ldnlib__83703c26,requests__treq,13,13,True,1,0.07692307692307693,-1,-1,False,-1,0.07692307692307693,-1,-1.0,True,13,1.0,12,12.0,1.0,async_transform,,-1,-1.0,-1,-1.0,191,0,
aio-libs@aiosmtpd__3615f5ef__attrs__cattrs,aio-libs/aiosmtpd,3615f5ef,attrs,cattrs,aio-libs@aiosmtpd__3615f5ef,attrs__cattrs,566,531,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,0,0.0,0,0.0,47,31,
coguardio@coguard-cli__48207839__requests__requests_futures,coguardio/coguard-cli,48207839,requests,requests_futures,coguardio@coguard-cli__48207839,requests__requests_futures,379,355,True,0,0.0,-1,-1,True,326,0.9154929577464789,326,1.0,False,-1,0.9154929577464789,-1,-1.0,0.9154929577464789,merge_skipped,,-1,-1.0,-1,-1.0,34,0,
gugarosa@opytimizer__e050d12f__matplotlib__seaborn,gugarosa/opytimizer,e050d12f,matplotlib,seaborn,gugarosa@opytimizer__e050d12f,matplotlib__seaborn,662,661,True,661,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,32,0,
12932@cf-speedtest__78d9ee1d__requests__requests_futures,12932/cf-speedtest,78d9ee1d,requests,requests_futures,12932@cf-speedtest__78d9ee1d,requests__requests_futures,51,49,True,34,0.6938775510204082,-1,-1,True,47,0.9591836734693877,13,0.38235294117647056,False,-1,0.9591836734693877,-1,-1.0,0.9591836734693877,merge_skipped,,-1,-1.0,-1,-1.0,21,0,
jaldekoa@bcra-wrapper__73c84046__requests__urllib3,jaldekoa/bcra-wrapper,73c84046,requests,urllib3,jaldekoa@bcra-wrapper__73c84046,requests__urllib3,199,199,True,199,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,19,0,
sindrel@nrk-pod-feeds__69b3cf40__requests__treq,sindrel/nrk-pod-feeds,69b3cf40,requests,treq,sindrel@nrk-pod-feeds__69b3cf40,requests__treq,14,13,True,3,0.23076923076923078,-1,-1,False,-1,0.23076923076923078,-1,-1.0,True,3,0.23076923076923078,0,0.0,0.23076923076923078,llmmig,,-1,-1.0,-1,-1.0,161,0,
xchwarze@samsung-tv-ws-api__243b6952__requests__aiohttp,xchwarze/samsung-tv-ws-api,243b6952,requests,aiohttp,xchwarze@samsung-tv-ws-api__243b6952,requests__aiohttp,26,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,47,0,
david96182@ninjemail__2a52a8cc__requests__httpx,david96182/ninjemail,2a52a8cc,requests,httpx,david96182@ninjemail__2a52a8cc,requests__httpx,85,85,True,79,0.9294117647058824,-1,-1,False,-1,0.9294117647058824,-1,-1.0,False,-1,0.9294117647058824,-1,-1.0,0.9294117647058824,llmmig,,-1,-1.0,-1,-1.0,152,0,
janushendersonassetallocation@loman__94813f8a__matplotlib__plotly,janushendersonassetallocation/loman,94813f8a,matplotlib,plotly,janushendersonassetallocation@loman__94813f8a,matplotlib__plotly,117,117,True,117,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,25,0,
france-travail@words_n_fun__3bf4b159__tqdm__alive-progress,france-travail/words_n_fun,3bf4b159,tqdm,alive-progress,france-travail@words_n_fun__3bf4b159,tqdm__alive-progress,70,70,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,70,1.0,70,1.0,48,1,0.9795918367346939
trellis-ldp@py-ldnlib__83703c26__requests__httpx,trellis-ldp/py-ldnlib,83703c26,requests,httpx,trellis-ldp@py-ldnlib__83703c26,requests__httpx,13,13,True,1,0.07692307692307693,-1,-1,False,-1,0.07692307692307693,-1,-1.0,False,-1,0.07692307692307693,-1,-1.0,0.07692307692307693,llmmig,,-1,-1.0,-1,-1.0,46,0,
joeyagreco@sleeper__f5beb770__requests__aiohttp,joeyagreco/sleeper,f5beb770,requests,aiohttp,joeyagreco@sleeper__f5beb770,requests__aiohttp,49,49,True,7,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,True,49,1.0,42,6.0,1.0,async_transform,,-1,-1.0,-1,-1.0,316,0,
junah201@atcoder-readme-stats__c41ed032__requests__treq,junah201/atcoder-readme-stats,c41ed032,requests,treq,junah201@atcoder-readme-stats__c41ed032,requests__treq,7,7,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,29,0,
raphaelauv@fastapi-aiohttp-example__99c2d449__fastapi__sanic,raphaelauv/fastapi-aiohttp-example,99c2d449,fastapi,sanic,raphaelauv@fastapi-aiohttp-example__99c2d449,fastapi__sanic,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,104,0,
ozgurkara@fastapi-pydiator__7d70a90a__python-dotenv__dynaconf,ozgurkara/fastapi-pydiator,7d70a90a,python-dotenv,dynaconf,ozgurkara@fastapi-pydiator__7d70a90a,python-dotenv__dynaconf,37,37,True,37,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,23,0,
lamoreauxlab@srpenergy-api-client-python__693bafd8__requests__httpx,lamoreauxlab/srpenergy-api-client-python,693bafd8,requests,httpx,lamoreauxlab@srpenergy-api-client-python__693bafd8,requests__httpx,43,43,True,24,0.5581395348837209,-1,-1,False,-1,0.5581395348837209,-1,-1.0,False,-1,0.5581395348837209,-1,-1.0,0.5581395348837209,llmmig,,-1,-1.0,-1,-1.0,22,0,
avinassh@haxor__8c0cb6be__requests__treq,avinassh/haxor,8c0cb6be,requests,treq,avinassh@haxor__8c0cb6be,requests__treq,31,29,True,6,0.20689655172413793,-1,-1,False,-1,0.20689655172413793,-1,-1.0,True,6,0.20689655172413793,0,0.0,0.20689655172413793,llmmig,,-1,-1.0,-1,-1.0,252,0,
sann05@python-currencycom__d790bd00__requests__pycurl,sann05/python-currencycom,d790bd00,requests,pycurl,sann05@python-currencycom__d790bd00,requests__pycurl,47,43,True,2,0.046511627906976744,-1,-1,True,0,0.046511627906976744,-2,-1.0,False,-1,0.046511627906976744,-1,-1.0,0.046511627906976744,llmmig,,-1,-1.0,-1,-1.0,51,0,
dwave-examples@3d-bin-packing__abb0ebd3__tabulate__rich,dwave-examples/3d-bin-packing,abb0ebd3,tabulate,rich,dwave-examples@3d-bin-packing__abb0ebd3,tabulate__rich,18,18,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,217,0,
stephenhillier@starlette_exporter__05b9e18c__httpx__requests,stephenhillier/starlette_exporter,05b9e18c,httpx,requests,stephenhillier@starlette_exporter__05b9e18c,httpx__requests,54,54,True,54,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,0,0,
ornl@tx2__ce713605__matplotlib__seaborn,ornl/tx2,ce713605,matplotlib,seaborn,ornl@tx2__ce713605,matplotlib__seaborn,27,27,True,0,0.0,-1,-1,True,19,0.7037037037037037,19,1.0,False,-1,0.7037037037037037,-1,-1.0,0.7037037037037037,merge_skipped,,-1,-1.0,-1,-1.0,103,0,
hxlstandard@libhxl-python__5d18d9f3__requests__httpx,hxlstandard/libhxl-python,5d18d9f3,requests,httpx,hxlstandard@libhxl-python__5d18d9f3,requests__httpx,434,403,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,28,0,
hwonyo@naver_talk_sdk__bf64ca59__requests__treq,hwonyo/naver_talk_sdk,bf64ca59,requests,treq,hwonyo@naver_talk_sdk__bf64ca59,requests__treq,60,60,True,43,0.7166666666666667,-1,-1,False,-1,0.7166666666666667,-1,-1.0,True,60,1.0,17,0.3953488372093023,1.0,async_transform,,-1,-1.0,-1,-1.0,185,0,
julian@venvs__71ef4365__click__plac,julian/venvs,71ef4365,click,plac,julian@venvs__71ef4365,click__plac,83,77,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,95,0,
duo-labs@py_webauthn__42537f58__cryptography__pycryptodome,duo-labs/py_webauthn,42537f58,cryptography,pycryptodome,duo-labs@py_webauthn__42537f58,cryptography__pycryptodome,174,174,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,36,0,
apple@app-store-server-library-python__1202058d__cryptography__pycryptodome,apple/app-store-server-library-python,1202058d,cryptography,pycryptodome,apple@app-store-server-library-python__1202058d,cryptography__pycryptodome,73,73,True,25,0.3424657534246575,-1,-1,True,0,0.3424657534246575,-25,-1.0,False,-1,0.3424657534246575,-1,-1.0,0.3424657534246575,llmmig,,-1,-1.0,-1,-1.0,63,0,
opendilab@di-toolkit__8d728a42__matplotlib__altair,opendilab/di-toolkit,8d728a42,matplotlib,altair,opendilab@di-toolkit__8d728a42,matplotlib__altair,55,54,True,54,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,76,0,
giuliorossetti@ash__1106b609__matplotlib__altair,giuliorossetti/ash,1106b609,matplotlib,altair,giuliorossetti@ash__1106b609,matplotlib__altair,80,79,True,72,0.9113924050632911,-1,-1,True,0,0.9113924050632911,-72,-1.0,False,-1,0.9113924050632911,-1,-1.0,0.9113924050632911,llmmig,,-1,-1.0,-1,-1.0,93,0,
resend@resend-python__b468d4d5__requests__requests_futures,resend/resend-python,b468d4d5,requests,requests_futures,resend@resend-python__b468d4d5,requests__requests_futures,57,57,True,57,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,11,0,
vianneymi@monggregate__3bb0933e__python-dotenv__dynaconf,vianneymi/monggregate,3bb0933e,python-dotenv,dynaconf,vianneymi@monggregate__3bb0933e,python-dotenv__dynaconf,124,121,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,34,0,
apple@app-store-server-library-python__1202058d__httpx__urllib3,apple/app-store-server-library-python,1202058d,httpx,urllib3,apple@app-store-server-library-python__1202058d,httpx__urllib3,73,73,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,68,0,
cmccomb@trussme__0c7316cf__matplotlib__seaborn,cmccomb/trussme,0c7316cf,matplotlib,seaborn,cmccomb@trussme__0c7316cf,matplotlib__seaborn,9,9,True,2,0.2222222222222222,-1,-1,True,2,0.2222222222222222,0,0.0,False,-1,0.2222222222222222,-1,-1.0,0.2222222222222222,llmmig,,-1,-1.0,-1,-1.0,4,0,
metlife@ocspchecker__c9db90c5__cryptography__pycryptodome,metlife/ocspchecker,c9db90c5,cryptography,pycryptodome,metlife@ocspchecker__c9db90c5,cryptography__pycryptodome,41,40,True,15,0.375,-1,-1,False,-1,0.375,-1,-1.0,False,-1,0.375,-1,-1.0,0.375,llmmig,,-1,-1.0,-1,-1.0,170,0,
seamile@jsonfmt__c6f6d17f__toml__tomli,seamile/jsonfmt,c6f6d17f,toml,tomli,seamile@jsonfmt__c6f6d17f,toml__tomli,50,48,True,46,0.9583333333333334,-1,-1,False,-1,0.9583333333333334,-1,-1.0,False,-1,0.9583333333333334,-1,-1.0,0.9583333333333334,llmmig,,-1,-1.0,-1,-1.0,6,0,
ornl@tx2__ce713605__matplotlib__altair,ornl/tx2,ce713605,matplotlib,altair,ornl@tx2__ce713605,matplotlib__altair,27,27,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,399,0,
affjljoo3581@gpt2__7b159669__tqdm__progressbar2,affjljoo3581/gpt2,7b159669,tqdm,progressbar2,affjljoo3581@gpt2__7b159669,tqdm__progressbar2,35,35,True,35,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,28,0,
dell@python-powerflex__d590af9d__requests__requests_futures,dell/python-powerflex,d590af9d,requests,requests_futures,dell@python-powerflex__d590af9d,requests__requests_futures,326,326,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,331,0,
octodns@octodns-ddns__d152390d__requests__httpx,octodns/octodns-ddns,d152390d,requests,httpx,octodns@octodns-ddns__d152390d,requests__httpx,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,26,0,
haidra-org@ai-horde-styles__1221207a__requests__treq,haidra-org/ai-horde-styles,1221207a,requests,treq,haidra-org@ai-horde-styles__1221207a,requests__treq,3,2,True,1,0.5,-1,-1,False,-1,0.5,-1,-1.0,True,1,0.5,0,0.0,0.5,llmmig,,-1,-1.0,-1,-1.0,21,0,
skyme5@snapchat-dl__9b382d01__requests__httpx,skyme5/snapchat-dl,9b382d01,requests,httpx,skyme5@snapchat-dl__9b382d01,requests__httpx,14,14,True,10,0.7142857142857143,-1,-1,False,-1,0.7142857142857143,-1,-1.0,False,-1,0.7142857142857143,-1,-1.0,0.7142857142857143,llmmig,,-1,-1.0,-1,-1.0,24,0,
pklauke@pycamunda__fdab7274__requests__httpx,pklauke/pycamunda,fdab7274,requests,httpx,pklauke@pycamunda__fdab7274,requests__httpx,999,999,True,504,0.5045045045045045,-1,-1,False,-1,0.5045045045045045,-1,-1.0,False,-1,0.5045045045045045,-1,-1.0,0.5045045045045045,llmmig,,-1,-1.0,-1,-1.0,43,0,
andreroggeri@pynubank__3a35d906__requests__pycurl,andreroggeri/pynubank,3a35d906,requests,pycurl,andreroggeri@pynubank__3a35d906,requests__pycurl,328,322,True,68,0.2111801242236025,-1,-1,False,-1,0.2111801242236025,-1,-1.0,False,-1,0.2111801242236025,-1,-1.0,0.2111801242236025,llmmig,,-1,-1.0,-1,-1.0,325,0,
gillesvink@nukedockerbuild__69afa626__requests__httpx,gillesvink/nukedockerbuild,69afa626,requests,httpx,gillesvink@nukedockerbuild__69afa626,requests__httpx,58,58,True,58,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,22,0,
kura@yarg__6378a9f4__requests__httpx,kura/yarg,6378a9f4,requests,httpx,kura@yarg__6378a9f4,requests__httpx,58,58,True,47,0.8103448275862069,-1,-1,False,-1,0.8103448275862069,-1,-1.0,False,-1,0.8103448275862069,-1,-1.0,0.8103448275862069,llmmig,,-1,-1.0,-1,-1.0,17,0,
irahorecka@comics__47a0b5c2__requests__urllib3,irahorecka/comics,47a0b5c2,requests,urllib3,irahorecka@comics__47a0b5c2,requests__urllib3,18,9,True,9,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,41,0,
pagerduty@pdpyras__a4b14c5c__requests__urllib3,pagerduty/pdpyras,a4b14c5c,requests,urllib3,pagerduty@pdpyras__a4b14c5c,requests__urllib3,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,145,0,
